"var3","var15","imp_ent_var16_ult1","imp_op_var39_comer_ult1","imp_op_var40_comer_ult1","imp_op_var40_comer_ult3","imp_op_var40_ult1","imp_op_var41_comer_ult3","imp_op_var41_ult1","imp_op_var39_efect_ult1","imp_op_var39_efect_ult3","imp_sal_var16_ult1","ind_var5_0","ind_var5","ind_var8_0","ind_var12_0","ind_var12","ind_var13_corto","ind_var13_largo_0","ind_var13","ind_var14_0","ind_var17_0","ind_var17","ind_var19","ind_var20_0","ind_var24_0","ind_var24","ind_var26_cte","ind_var25_0","ind_var30_0","ind_var30","ind_var31_0","ind_var31","ind_var32_cte","ind_var32_0","ind_var37_cte","ind_var37_0","ind_var39_0","ind_var40","num_var4","num_var5_0","num_var8","num_var12_0","num_var13_largo_0","num_var14_0","num_var14","num_var17_0","num_var17","num_var20","num_var25_0","num_op_var40_hace2","num_op_var40_ult1","num_op_var41_hace2","num_op_var41_ult3","num_op_var39_hace3","num_op_var39_ult1","num_var30_0","num_var30","num_var31_0","num_var31","num_var32_0","num_var37_med_ult2","num_var37_0","num_var39_0","num_var40_0","num_var41_0","num_var42_0","num_var42","num_var44_0","num_var44","saldo_var1","saldo_var5","saldo_var8","saldo_var13_corto","saldo_var13_largo","saldo_var13","saldo_var14","saldo_var20","saldo_var26","saldo_var30","saldo_var31","saldo_var32","saldo_var37","saldo_var40","saldo_var42","saldo_var44","var36","delta_imp_aport_var13_1y3","delta_num_compra_var44_1y3","imp_aport_var13_hace3","imp_aport_var13_ult1","imp_var7_recib_ult1","imp_compra_var44_ult1","imp_var43_emit_ult1","imp_trans_var37_ult1","ind_var7_recib_ult1","ind_var10_ult1","ind_var10cte_ult1","ind_var43_emit_ult1","ind_var43_recib_ult1","var21","num_aport_var13_hace3","num_aport_var13_ult1","num_var7_recib_ult1","num_compra_var44_ult1","num_ent_var16_ult1","num_var22_hace2","num_var22_hace3","num_var22_ult1","num_var22_ult3","num_med_var22_ult3","num_med_var45_ult3","num_meses_var5_ult3","num_meses_var8_ult3","num_meses_var13_largo_ult3","num_meses_var17_ult3","num_meses_var39_vig_ult3","num_meses_var44_ult3","num_op_var40_comer_ult1","num_op_var40_comer_ult3","num_op_var41_comer_ult1","num_op_var41_comer_ult3","num_op_var39_efect_ult1","num_op_var39_efect_ult3","num_sal_var16_ult1","num_var43_emit_ult1","num_var43_recib_ult1","num_trasp_var11_ult1","num_var45_hace2","num_var45_hace3","num_var45_ult1","saldo_medio_var5_hace2","saldo_medio_var5_hace3","saldo_medio_var5_ult1","saldo_medio_var5_ult3","saldo_medio_var8_hace2","saldo_medio_var8_hace3","saldo_medio_var8_ult1","saldo_medio_var8_ult3","saldo_medio_var12_hace2","saldo_medio_var12_hace3","saldo_medio_var13_corto_hace2","saldo_medio_var13_corto_hace3","saldo_medio_var13_largo_hace2","saldo_medio_var13_largo_hace3","saldo_medio_var13_largo_ult3","saldo_medio_var44_hace2","saldo_medio_var44_ult1","var38","TARGET"
2,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142895.1,1
2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43435.2,0
2,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.49,3,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,117310.979016494,0
2,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,330,0,0,0,0,0,0,300,330,0,0,0,0,330,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,9,30,17.58,39.69,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,118428.27,0
2,23,0,0,0,0,0,0,0,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,30,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,3,0,0,44.49,20.34,30,31.62,0,0,0,0,0,0,0,0,0,0,0,0,0,42497.52,0
2,23,0,30,0,0,0,30,90,60,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,9,3,0,3,0,0,0,2,0,0,0,3,3,3,3,0,0,0,0,0,0,3,90,72.6,5.79,56.13,0,0,0,0,0,0,0,0,0,0,0,0,0,77235,0
2,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.27,3,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,32182.98,0
2,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11704.02,1
2,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.21,3,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,71536.5,0
2,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.24,0.3,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,83171.79,0
2,56,0,0,0,0,0,0,5700,5700,9390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,15,39,0,24,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,0,1139.61,0,0,0,0,0,0,1139.61,0,0,0,0,1139.61,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,6,0,24,1,2,0,0,2,0,0,0,0,0,24,39,0,0,0,0,51,9,12,0,0.21,0,0,6478.68,0,3555.12,5016.9,0,0,0,0,0,0,0,0,0,141677.22,1
2,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54872.01,1
2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360415.08,1
2,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,90,0,0,0,0,0,0,0,90,0,0,0,0,90,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,71.4,90,83.79,0,0,0,0,0,0,0,0,0,0,0,0,0,117310.979016494,0
129,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107463.33,0
2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,78,21.27,0,49.26,35.28,0,0,0,0,0,0,0,0,0,0,0,0,0,117310.979016494,1
2,44,0,2213.91,0,0,0,2321.67,2813.91,600,810,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,9,27,0,18,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,6.33,0,0,0,0,0,0,0,6.33,0,0,0,0,6.33,0,1,0,0,0,0,0,0,0,600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,15,18,3,9,0,0,3,0,9,3,3,51.75,2.4,389.91,148.02,0,0,0,0,0,0,0,0,0,0,0,0,0,117310.979016494,1
2,54,0,0,0,0,0,26.7,0,0,2460,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,4,3,0,3,0,0,0,0,0,0,0,0,0,12,12,0,0,9,9,0,0,0,0,0,3,0,3,6,6,0,0,0,813.3,0,30000,0,30000,0,0,0,52425.18,0,0,0,0,22425.18,0,1,0,0,0,0,0,0,0,584.52,0,0,0,0,1,0,0,0,0,0,0,3,6,0,9,3,9,3,0,0,0,2,0,0,0,0,6,0,6,0,0,3,0,12,21,0,6611.34,6428.58,813.3,4617.75,0,0,0,0,17902.74,0,26129.07,0,0,0,0,0,0,641975.61,0
2,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89460,0
2,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186890.43,0
2,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146818.29,1
2,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,3,3,10.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96508.2,1
2,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110645.22,1
2,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0.6,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.03,0.6,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,48860.4,0
2,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,2.04,0,3,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,23412.69,1
2,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,1.02,0,0,0,0,0,0,0,1.02,0,0,0,0,1.02,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1.02,0.39,1.02,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,147873.96,1
2,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189310.53,1
2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78431.94,0
2,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.83,3,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,64130.91,0
2,60,900,1104.84,0,0,0,1104.84,1434.84,330,330,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,25.05,0,0,0,0,0,0,0,25.05,0,0,0,0,25.05,0,1,0,0,0,0,0,0,0,45.99,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,48,3,0,0,0,2,0,0,0,15,15,3,3,0,0,3,0,15,6,129,62.79,36.81,71.58,57.06,0,0,0,0,0,0,0,0,0,0,0,0,0,60055.08,1
2,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71322.69,1
2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,27,0,8.7,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46924.98,0
2,35,0,0,0,0,0,0,0,0,420,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,30,0,1,0,0,0,0,0,0,150,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,6,3,555,212.94,44.55,270.84,0,0,0,0,0,0,0,0,0,0,0,0,0,117310.979016494,0
2,75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,3,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3,6,1.92,6,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,34417.17,1
2,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89865.27,1
2,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,3,0,3,3,3,0,0,0,3,0,180000,0,180000,0,0,0,180003,0,0,0,0,3,0,3,-1,0,180000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6001.65,3,2002.56,0,0,0,0,0,0,180000,84000,0,0,0,0,0,117310.979016494,0
2,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,3,0,15,5.22,15,11.73,0,0,0,0,0,0,0,0,0,0,0,0,0,95932.47,0
2,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.52,3,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,117310.979016494,0
2,31,0,74.04,0,0,0,186.6,74.04,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,18,27,0,9,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,-33,0,0,0,0,0,0,0,-33,0,0,0,0,-33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,3,36,3,0,0,0,2,0,0,0,9,27,0,0,0,0,0,0,69,3,36,55.29,0.96,-16.95,13.11,0,0,0,0,0,0,0,0,0,0,0,0,0,117310.979016494,1
2,46,9000,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,3,0,3,6,6,0,0,0,9000,0,0,0,0,0,0,0,39039.87,0,0,0,0,39039.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,12,3,15,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,21,9,4838.73,2000.01,7392.87,4743.87,0,0,0,0,25161.3,0,0,0,0,0,0,0,0,67152.69,0
